From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;RF;TOT-RF;CO;Ozone;RF;TOT-RF
17-09-2020 00:00;18-09-2020 00:00;teri_gram;79.28;103.34;5.7;9.25;15.7;0.75;23.98;0;0;0.75;23.98;0;0
18-09-2020 00:00;19-09-2020 00:00;teri_gram;69.43;96.47;5.84;9.54;16.43;0.66;12.02;0;0;0.66;12.02;0;0
19-09-2020 00:00;20-09-2020 00:00;teri_gram;63.55;91.61;5.23;10.25;17.23;0.83;3.64;0;0;0.83;3.64;0;0
20-09-2020 00:00;21-09-2020 00:00;teri_gram;63.71;112.66;5.21;10.25;17.21;1.11;1.58;0;0;1.11;1.58;0;0
21-09-2020 00:00;22-09-2020 00:00;teri_gram;55.58;97.23;5.76;9.73;17.76;1.3;6.78;0;0;1.3;6.78;0;0
22-09-2020 00:00;23-09-2020 00:00;teri_gram;55.79;82.98;5.62;8.62;17.62;0.79;7.57;0;0;0.79;7.57;0;0
23-09-2020 00:00;24-09-2020 00:00;teri_gram;51.34;56.93;5.27;8.25;17.27;0.62;7.81;0;0;0.62;7.81;0;0
24-09-2020 00:00;25-09-2020 00:00;teri_gram;19.25;66.34;5.56;8.8;17.24;0.59;6.75;0;0;0.59;6.75;0;0
25-09-2020 00:00;26-09-2020 00:00;teri_gram;60.54;101.32;5.69;8.62;15.49;0.74;7.96;0;0;0.74;7.96;0;0
26-09-2020 00:00;27-09-2020 00:00;teri_gram;84.62;136.99;6.3;8.25;15.29;0.91;2.56;0;0;0.91;2.56;0;0
27-09-2020 00:00;28-09-2020 00:00;teri_gram;51.8;80.17;6.21;8.25;15.21;0.75;0.97;0;0;0.75;0.97;0;0
28-09-2020 00:00;29-09-2020 00:00;teri_gram;62.48;133.63;6.1;7.77;14.62;0.78;25.99;0;0;0.78;25.99;0;0
29-09-2020 00:00;30-09-2020 00:00;teri_gram;93;146.83;5.97;7.25;13.97;0.88;33.21;0;0;0.88;33.21;0;0
30-09-2020 00:00;01-10-2020 00:00;teri_gram;53.97;112.07;5.02;6.77;11.36;0.84;29.27;0;0;0.84;29.27;0;0
01-10-2020 00:00;02-10-2020 00:00;teri_gram;46.3;94.69;4.84;5.83;8.55;0.95;31.28;0;0;0.95;31.28;0;0
02-10-2020 00:00;03-10-2020 00:00;teri_gram;71.52;149;6.42;5.11;8.67;1.15;36.59;0;0;1.15;36.59;0;0
03-10-2020 00:00;04-10-2020 00:00;teri_gram;64.54;134.44;5.62;4.82;8.29;1.06;34.93;0;0;1.06;34.93;0;0
04-10-2020 00:00;05-10-2020 00:00;teri_gram;64.41;134.47;5.18;4.15;7.48;1.08;52.51;0;0;1.08;52.51;0;0
05-10-2020 00:00;06-10-2020 00:00;teri_gram;66.96;139.5;4.99;5.56;8.23;0.94;56.75;0;0;0.94;56.75;0;0
06-10-2020 00:00;07-10-2020 00:00;teri_gram;69.48;144.75;5.35;7.63;9.12;1;45.32;0;0;1;45.32;0;0
07-10-2020 00:00;08-10-2020 00:00;teri_gram;70.77;147.1;4.76;6.48;7.95;1.16;57.68;0;0;1.16;57.68;0;0
08-10-2020 00:00;09-10-2020 00:00;teri_gram;72.15;150.3;5.26;5.97;7.36;1.15;51.27;0;0;1.15;51.27;0;0
09-10-2020 00:00;10-10-2020 00:00;teri_gram;68.67;143.05;7.96;12;16.98;1.05;56.66;0;0;1.05;56.66;0;0
10-10-2020 00:00;11-10-2020 00:00;teri_gram;60.26;141.8;8.03;11.97;16.09;1.05;57.78;0;0;1.05;57.78;0;0
11-10-2020 00:00;12-10-2020 00:00;teri_gram;99.76;148.82;4.69;6.23;5.76;1.1;1.25;0;0;1.1;1.25;0;0
12-10-2020 00:00;13-10-2020 00:00;teri_gram;111.26;155.81;4.71;6.3;8;1.15;3.02;0;0;1.15;3.02;0;0
13-10-2020 00:00;14-10-2020 00:00;teri_gram;139.48;179.31;4.31;8.72;8.17;1.3;1.87;0;0;1.3;1.87;0;0
14-10-2020 00:00;15-10-2020 00:00;teri_gram;120.79;160.09;17.25;10.72;17.83;1.18;1.75;0;0;1.18;1.75;0;0
15-10-2020 00:00;16-10-2020 00:00;teri_gram;127.69;173.56;38.73;12.64;35.79;1.37;1.72;0;0;1.37;1.72;0;0
16-10-2020 00:00;17-10-2020 00:00;teri_gram;105.37;146.85;55.38;17.51;53.56;0.92;1.99;0;0;0.92;1.99;0;0
17-10-2020 00:00;18-10-2020 00:00;teri_gram;127.22;171.36;47.33;18.39;43.83;1.21;2.79;0;0;1.21;2.79;0;0
18-10-2020 00:00;19-10-2020 00:00;teri_gram;121.82;164;58.48;14.95;54.6;1.12;2.29;0;0;1.12;2.29;0;0
19-10-2020 00:00;20-10-2020 00:00;teri_gram;114.18;166.45;51.9;20.13;52.09;0.83;7.12;0;0;0.83;7.12;0;0
20-10-2020 00:00;21-10-2020 00:00;teri_gram;73.1;162.7;59.74;6.6;41.96;0.77;4.78;0;0;0.77;4.78;0;0
21-10-2020 00:00;22-10-2020 00:00;teri_gram;101.99;143.75;40.96;14.01;16.62;0.95;4.94;0;0;0.95;4.94;0;0
22-10-2020 00:00;23-10-2020 00:00;teri_gram;104.2;157.88;23.84;19.17;27.05;1.14;7.61;0;0;1.14;7.61;0;0
23-10-2020 00:00;24-10-2020 00:00;teri_gram;159.24;201.65;24.44;22.16;31.99;1.27;6.99;0;0;1.27;6.99;0;0
24-10-2020 00:00;25-10-2020 00:00;teri_gram;182.28;208.75;30.7;24.02;37.06;1.21;6.42;0;0;1.21;6.42;0;0
25-10-2020 00:00;26-10-2020 00:00;teri_gram;168.73;203.19;10.37;21.16;19.2;0.87;4.59;0;0;0.87;4.59;0;0
26-10-2020 00:00;27-10-2020 00:00;teri_gram;158.37;229.66;22.71;25.07;31.07;0.91;5.32;0;0;0.91;5.32;0;0
27-10-2020 00:00;28-10-2020 00:00;teri_gram;158.66;203.66;35.68;25.02;41.85;1.15;8.82;0;0;1.15;8.82;0;0
28-10-2020 00:00;29-10-2020 00:00;teri_gram;180.61;208.56;49.1;25.07;52.98;1.43;16.69;0;0;1.43;16.69;0;0
29-10-2020 00:00;30-10-2020 00:00;teri_gram;167.75;203.14;13.07;25.37;23.63;1.66;13.77;0;0;1.66;13.77;0;0
30-10-2020 00:00;31-10-2020 00:00;teri_gram;166.12;217.16;35.78;28.74;43.45;1.41;9.16;0;0;1.41;9.16;0;0
31-10-2020 00:00;01-11-2020 00:00;teri_gram;183.56;263.35;34.26;30.64;43.37;1.46;7.16;0;0;1.46;7.16;0;0
01-11-2020 00:00;02-11-2020 00:00;teri_gram;100.96;266.17;35.92;29.38;43.77;1.4;5.27;0;0;1.4;5.27;0;0
02-11-2020 00:00;03-11-2020 00:00;teri_gram;152.63;190.49;70.35;29.98;71.9;1.13;5.83;0;0;1.13;5.83;0;0
03-11-2020 00:00;04-11-2020 00:00;teri_gram;117.53;138.38;27.58;21.12;32.44;1.05;41.39;0;0;1.05;41.39;0;0
04-11-2020 00:00;05-11-2020 00:00;teri_gram;176.34;254.53;42.01;29.24;48.16;1.9;27.08;0;0;1.9;27.08;0;0
05-11-2020 00:00;06-11-2020 00:00;teri_gram;255.29;280.1;30.01;19.74;34.54;1.95;11.19;0;0;1.95;11.19;0;0
06-11-2020 00:00;07-11-2020 00:00;teri_gram;280.53;313.35;21.8;25.22;30.51;1.9;10.84;0;0;1.9;10.84;0;0
07-11-2020 00:00;08-11-2020 00:00;teri_gram;244.71;280.31;43.47;24.83;47.17;1.95;13.14;0;0;1.95;13.14;0;0
08-11-2020 00:00;09-11-2020 00:00;teri_gram;301.29;321.88;36.37;24.8;42.29;2.13;17;0;0;2.13;17;0;0
09-11-2020 00:00;10-11-2020 00:00;teri_gram;340.59;422.56;27.65;24.58;35.08;2.62;20.48;0;0;2.62;20.48;0;0
10-11-2020 00:00;11-11-2020 00:00;teri_gram;239.15;269.7;14.09;16.33;19.7;2.53;12.89;0;0;2.53;12.89;0;0
11-11-2020 00:00;12-11-2020 00:00;teri_gram;119.37;138.78;9.67;14.03;14.97;1.38;9.92;0;0;1.38;9.92;0;0
12-11-2020 00:00;13-11-2020 00:00;teri_gram;124.89;162.66;9.16;16.83;16.05;1.04;9.1;0;0;1.04;9.1;0;0
13-11-2020 00:00;14-11-2020 00:00;teri_gram;141.67;172.5;20.58;20.51;27.07;1.34;5.46;0;0;1.34;5.46;0;0
14-11-2020 00:00;15-11-2020 00:00;teri_gram;279.28;312.63;6.23;18.55;14.65;1.74;5.95;0;0;1.74;5.95;0;0
15-11-2020 00:00;16-11-2020 00:00;teri_gram;315.62;373.03;1;16.53;9.44;1.24;19;0;0;1.24;19;0;0
16-11-2020 00:00;17-11-2020 00:00;teri_gram;120.34;148.86;2.41;13.05;8.7;0.76;28.46;0;0;0.76;28.46;0;0
17-11-2020 00:00;18-11-2020 00:00;teri_gram;91.87;108.22;21.84;14.44;24.84;0.96;9.28;0;0;0.96;9.28;0;0
18-11-2020 00:00;19-11-2020 00:00;teri_gram;80.37;102.2;19.92;17.35;24.98;0.99;11.26;0;0;0.99;11.26;0;0
19-11-2020 00:00;20-11-2020 00:00;teri_gram;113.27;162.39;22.79;18.65;28.02;1.4;11.91;0;0;1.4;11.91;0;0
20-11-2020 00:00;21-11-2020 00:00;teri_gram;135.57;221.5;21.91;22.67;29.25;1.26;10.88;0;0;1.26;10.88;0;0
21-11-2020 00:00;22-11-2020 00:00;teri_gram;129.28;191.34;23.41;24.04;31.14;1.1;8.03;0;0;1.1;8.03;0;0
22-11-2020 00:00;23-11-2020 00:00;teri_gram;135.7;156.26;36.56;24.01;41.97;1.4;8.48;0;0;1.4;8.48;0;0
23-11-2020 00:00;24-11-2020 00:00;teri_gram;136.52;155.29;19.15;23.59;27.65;1.61;7.62;0;0;1.61;7.62;0;0
24-11-2020 00:00;25-11-2020 00:00;teri_gram;155.39;184.92;8.92;22.72;19;1.77;8.72;0;0;1.77;8.72;0;0
25-11-2020 00:00;26-11-2020 00:00;teri_gram;183.31;223.14;12.24;30.4;31.73;1.74;5.23;0;0;1.74;5.23;0;0
26-11-2020 00:00;27-11-2020 00:00;teri_gram;107.86;131.94;19.15;20.97;33.3;1.55;9.41;0;0;1.55;9.41;0;0
27-11-2020 00:00;28-11-2020 00:00;teri_gram;88.55;125.42;18.74;21.82;40.07;1.26;16.51;0;0;1.26;16.51;0;0
28-11-2020 00:00;29-11-2020 00:00;teri_gram;112.69;154.92;34.54;24.12;58.92;1.49;1.55;0;0;1.49;1.55;0;0
29-11-2020 00:00;30-11-2020 00:00;teri_gram;138.1;174.55;46.31;23.62;70.17;1.53;0.33;0;0;1.53;0.33;0;0
30-11-2020 00:00;01-12-2020 00:00;teri_gram;133.52;183.66;37.32;24.52;61.9;1.71;0.32;0;0;1.71;0.32;0;0
01-12-2020 00:00;02-12-2020 00:00;teri_gram;167.99;197.23;32.68;26.47;59.06;1.96;9.85;0;0;1.96;9.85;0;0
02-12-2020 00:00;03-12-2020 00:00;teri_gram;150.03;227.21;42.87;28.48;71.2;2.14;18.21;0;0;2.14;18.21;0;0
03-12-2020 00:00;04-12-2020 00:00;teri_gram;157.67;218.88;43.2;28.69;72.23;1.91;17.53;0;0;1.91;17.53;0;0
04-12-2020 00:00;05-12-2020 00:00;teri_gram;169;210.05;9.77;25.13;34.93;1.83;19.64;0;0;1.83;19.64;0;0
05-12-2020 00:00;06-12-2020 00:00;teri_gram;133.04;173.74;1.97;22.33;24.3;1.76;19.9;0;0;1.76;19.9;0;0
06-12-2020 00:00;07-12-2020 00:00;teri_gram;107.79;135.34;10.41;22.92;33.15;1.84;18.58;0;0;1.84;18.58;0;0
07-12-2020 00:00;08-12-2020 00:00;teri_gram;109.76;118.42;16.24;24.04;40.24;2.06;18.23;0;0;2.06;18.23;0;0
08-12-2020 00:00;09-12-2020 00:00;teri_gram;81.95;110.69;60.83;19.76;74.33;2.01;21.3;0;0;2.01;21.3;0;0
09-12-2020 00:00;10-12-2020 00:00;teri_gram;77.18;112.14;36.98;22.33;45.59;1.58;15.69;0;0;1.58;15.69;0;0
10-12-2020 00:00;11-12-2020 00:00;teri_gram;74.22;117.45;67.66;20.58;64.85;1.96;9.91;0;0;1.96;9.91;0;0
11-12-2020 00:00;12-12-2020 00:00;teri_gram;88.4;113.43;54.78;25.28;56.64;1.73;8.44;0;0;1.73;8.44;0;0
12-12-2020 00:00;13-12-2020 00:00;teri_gram;104.51;154.74;24.27;23.09;31.44;1.88;6.99;0;0;1.88;6.99;0;0
13-12-2020 00:00;14-12-2020 00:00;teri_gram;55.32;119.41;12.83;18.25;19.95;1.09;7.23;0;0;1.09;7.23;0;0
14-12-2020 00:00;15-12-2020 00:00;teri_gram;60.01;91.62;6.52;16.69;13.89;1.02;7.01;0;0;1.02;7.01;0;0
15-12-2020 00:00;16-12-2020 00:00;teri_gram;96.5;124.03;17.89;15.43;22.58;1.18;7;0;0;1.18;7;0;0
16-12-2020 00:00;17-12-2020 00:00;teri_gram;99.84;124.8;9.83;17.02;16.73;1.11;7.07;0;0;1.11;7.07;0;0
17-12-2020 00:00;18-12-2020 00:00;teri_gram;106.9;133.64;7.91;18.09;15.73;1.11;7.2;0;0;1.11;7.2;0;0
18-12-2020 00:00;19-12-2020 00:00;teri_gram;93.82;138.07;19.58;21.64;26.98;1.2;7.61;0;0;1.2;7.61;0;0
19-12-2020 00:00;20-12-2020 00:00;teri_gram;118.62;144.63;30.29;24.23;36.9;1.55;7.45;0;0;1.55;7.45;0;0
20-12-2020 00:00;21-12-2020 00:00;teri_gram;80.77;126.33;48.32;22.45;50.49;1.55;7.75;0;0;1.55;7.75;0;0
21-12-2020 00:00;22-12-2020 00:00;teri_gram;77.41;114.73;29.95;24.06;36.61;1.55;8.33;0;0;1.55;8.33;0;0
22-12-2020 00:00;23-12-2020 00:00;teri_gram;93.49;109.24;37.17;24.02;42.82;2.09;6.2;0;0;2.09;6.2;0;0
23-12-2020 00:00;24-12-2020 00:00;teri_gram;111.12;144.65;12.37;23.38;22.08;1.9;8.96;0;0;1.9;8.96;0;0
24-12-2020 00:00;25-12-2020 00:00;teri_gram;110.89;130.76;25.41;15.68;28.57;1.93;9.65;0;0;1.93;9.65;0;0
25-12-2020 00:00;26-12-2020 00:00;teri_gram;79.7;113.63;49.35;17.47;48.69;1.69;10.88;0;0;1.69;10.88;0;0
26-12-2020 00:00;27-12-2020 00:00;teri_gram;103.63;118.3;35.83;19.15;38.71;1.49;10.55;0;0;1.49;10.55;0;0
27-12-2020 00:00;28-12-2020 00:00;teri_gram;103.59;151.95;20.39;18.92;26.22;1.99;9.83;0;0;1.99;9.83;0;0
28-12-2020 00:00;29-12-2020 00:00;teri_gram;65.81;111.67;2.77;16.53;10.76;0.77;9.79;0;0;0.77;9.79;0;0
29-12-2020 00:00;30-12-2020 00:00;teri_gram;69.14;122.18;13.31;19.07;20.74;1.05;9.92;0;0;1.05;9.92;0;0
30-12-2020 00:00;31-12-2020 00:00;teri_gram;72.42;86.46;4.42;18.51;13.2;1.05;14.75;0;0;1.05;14.75;0;0
31-12-2020 00:00;01-01-2021 00:00;teri_gram;89.04;138.97;30.33;20.82;35.13;1.6;23.89;0;0;1.6;23.89;0;0
01-01-2021 00:00;02-01-2021 00:00;teri_gram;104.88;140.97;17.08;19.01;23.74;2.06;23.99;0;0;2.06;23.99;0;0
02-01-2021 00:00;03-01-2021 00:00;teri_gram;100.67;129.87;2.77;18.33;11.78;1.24;24.03;0;0;1.24;24.03;0;0
03-01-2021 00:00;04-01-2021 00:00;teri_gram;58.6;80.23;5.26;16.69;12.9;1.1;23.97;0;0;1.1;23.97;0;0
04-01-2021 00:00;05-01-2021 00:00;teri_gram;33.38;37.06;11.02;15.49;16.94;0.78;23.94;0;0;0.78;23.94;0;0
05-01-2021 00:00;06-01-2021 00:00;teri_gram;26.1;49.09;6.02;15.44;12.88;0.74;21.77;0;0;0.74;21.77;0;0
06-01-2021 00:00;07-01-2021 00:00;teri_gram;58.02;106.02;16.6;13.63;20.37;1.17;6.52;0;0;1.17;6.52;0;0
07-01-2021 00:00;08-01-2021 00:00;teri_gram;64.73;106.8;12.18;11.28;15.69;0.9;11.31;0;0;0.9;11.31;0;0
08-01-2021 00:00;09-01-2021 00:00;teri_gram;85.91;106.57;11.77;14.59;17;1.01;12.1;0;0;1.01;12.1;0;0
09-01-2021 00:00;10-01-2021 00:00;teri_gram;93.45;121.84;11.72;16.24;17.94;0.99;12.31;0;0;0.99;12.31;0;0
10-01-2021 00:00;11-01-2021 00:00;teri_gram;83.33;105.27;5.04;16.35;12.59;0.73;12.46;0;0;0.73;12.46;0;0
11-01-2021 00:00;12-01-2021 00:00;teri_gram;86.5;109.55;4.62;17.25;12.72;0.8;12.53;0;0;0.8;12.53;0;0
12-01-2021 00:00;13-01-2021 00:00;teri_gram;64.5;102.66;24.9;19.96;30.24;1.06;19.09;0;0;1.06;19.09;0;0
13-01-2021 00:00;14-01-2021 00:00;teri_gram;73.33;76.25;25.72;19.1;30.53;1.7;21.63;0;0;1.7;21.63;0;0
14-01-2021 00:00;15-01-2021 00:00;teri_gram;129.51;160.28;31.4;22.66;36.85;2.62;17.51;0;0;2.62;17.51;0;0
15-01-2021 00:00;16-01-2021 00:00;teri_gram;139.44;157.09;21.56;20.52;27.84;2.09;17.43;0;0;2.09;17.43;0;0
16-01-2021 00:00;17-01-2021 00:00;teri_gram;65.2;113.82;25.1;26.39;34.09;2.18;18.13;0;0;2.18;18.13;0;0
17-01-2021 00:00;18-01-2021 00:00;teri_gram;74.88;96.09;7.52;18.36;15.64;1.67;17.77;0;0;1.67;17.77;0;0
18-01-2021 00:00;19-01-2021 00:00;teri_gram;79.13;103.91;4.37;18.36;12.98;1.29;31.39;0;0;1.29;31.39;0;0
19-01-2021 00:00;20-01-2021 00:00;teri_gram;153.62;203.66;60.92;21.56;60.43;2.35;36.61;0;0;2.35;36.61;0;0
20-01-2021 00:00;21-01-2021 00:00;teri_gram;85.02;124.96;20.88;25.38;30;1.19;35.57;0;0;1.19;35.57;0;0
21-01-2021 00:00;22-01-2021 00:00;teri_gram;107.18;136.76;16.51;28.84;28.31;1.1;36.02;0;0;1.1;36.02;0;0
22-01-2021 00:00;23-01-2021 00:00;teri_gram;138.14;185.6;14.89;18.75;21.73;1.43;35.54;0;0;1.43;35.54;0;0
23-01-2021 00:00;24-01-2021 00:00;teri_gram;95.74;145.51;5.87;20.01;15.17;1.14;36.18;0;0;1.14;36.18;0;0
24-01-2021 00:00;25-01-2021 00:00;teri_gram;120.69;184.32;12.88;20.25;20.91;1.27;35.34;0;0;1.27;35.34;0;0
25-01-2021 00:00;26-01-2021 00:00;teri_gram;113.66;172.75;9.72;20.67;18.59;1.05;36.03;0;0;1.05;36.03;0;0
26-01-2021 00:00;27-01-2021 00:00;teri_gram;138.25;182.41;25.2;18.2;29.72;1.19;35.78;0;0;1.19;35.78;0;0
27-01-2021 00:00;28-01-2021 00:00;teri_gram;148.47;198.89;23.67;24.38;31.72;1.21;35.99;0;0;1.21;35.99;0;0
28-01-2021 00:00;29-01-2021 00:00;teri_gram;183.51;280.5;45.16;26.63;50.12;1.96;35.27;0;0;1.96;35.27;0;0
29-01-2021 00:00;30-01-2021 00:00;teri_gram;131.04;216.06;43.56;26.52;48.79;1.41;36.31;0;0;1.41;36.31;0;0
30-01-2021 00:00;31-01-2021 00:00;teri_gram;119.68;172.97;25.7;32.17;37.41;1.01;38.47;0;0;1.01;38.47;0;0
31-01-2021 00:00;01-02-2021 00:00;teri_gram;145.36;189.26;30.91;23.5;37.06;1.32;37.54;0;0;1.32;37.54;0;0
01-02-2021 00:00;02-02-2021 00:00;teri_gram;106.19;166.71;14.44;23.07;23.64;1.26;36.27;0;0;1.26;36.27;0;0
02-02-2021 00:00;03-02-2021 00:00;teri_gram;179.17;226.33;33.58;30.04;42.62;1.62;36.14;0;0;1.62;36.14;0;0
03-02-2021 00:00;04-02-2021 00:00;teri_gram;113.05;179.27;6.16;25.36;18.18;1.08;35.58;0;0;1.08;35.58;0;0
04-02-2021 00:00;05-02-2021 00:00;teri_gram;115.95;177.01;2.95;20.43;13.03;0.93;36.18;0;0;0.93;36.18;0;0
05-02-2021 00:00;06-02-2021 00:00;teri_gram;68.34;113.41;23.07;23.45;30.75;0.95;36.43;0;0;0.95;36.43;0;0
06-02-2021 00:00;07-02-2021 00:00;teri_gram;69.76;116.01;18.25;24.17;30.98;0.77;36.81;0;0;0.77;36.81;0;0
07-02-2021 00:00;08-02-2021 00:00;teri_gram;96.99;156.17;8.28;26.14;34.42;0.86;39;0;0;0.86;39;0;0
08-02-2021 00:00;09-02-2021 00:00;teri_gram;118.61;162.89;32.89;13.05;58.52;1.29;38.21;0;0;1.29;38.21;0;0
09-02-2021 00:00;10-02-2021 00:00;teri_gram;144.33;205.85;47.8;29.47;73.19;1.5;38.29;0;0;1.5;38.29;0;0
10-02-2021 00:00;11-02-2021 00:00;teri_gram;133.94;185.31;11.94;27.48;39.43;1.27;40.36;0;0;1.27;40.36;0;0
11-02-2021 00:00;12-02-2021 00:00;teri_gram;143.73;220.78;35.86;30.09;65.96;1.66;39.58;0;0;1.66;39.58;0;0
12-02-2021 00:00;13-02-2021 00:00;teri_gram;195.04;236.29;29.54;28.01;56.95;1.51;39.48;0;0;1.51;39.48;0;0
13-02-2021 00:00;14-02-2021 00:00;teri_gram;76.72;153.75;21.09;29.96;51.05;1.68;38.94;0;0;1.68;38.94;0;0
14-02-2021 00:00;15-02-2021 00:00;teri_gram;84.64;140.99;15.44;26.88;42.32;1.52;37.71;0;0;1.52;37.71;0;0
15-02-2021 00:00;16-02-2021 00:00;teri_gram;119.44;214.16;16.09;25.62;41.65;1.45;38.05;0;0;1.45;38.05;0;0
16-02-2021 00:00;17-02-2021 00:00;teri_gram;141.19;211.81;23.85;25.37;49.22;1.73;37.75;0;0;1.73;37.75;0;0
17-02-2021 00:00;18-02-2021 00:00;teri_gram;151.06;246.77;28.66;22.28;46.75;1.41;36.53;0;0;1.41;36.53;0;0
18-02-2021 00:00;19-02-2021 00:00;teri_gram;138.67;208.26;21.87;25.86;31.05;1.43;36.03;0;0;1.43;36.03;0;0
19-02-2021 00:00;20-02-2021 00:00;teri_gram;141.76;223.24;48.15;30.69;54.64;1.64;35.26;0;0;1.64;35.26;0;0
20-02-2021 00:00;21-02-2021 00:00;teri_gram;100.97;168.72;36.46;26.62;43.14;1.45;34.02;0;0;1.45;34.02;0;0
21-02-2021 00:00;22-02-2021 00:00;teri_gram;149.57;240.75;39.06;28.97;46.46;1.24;34.68;0;0;1.24;34.68;0;0
22-02-2021 00:00;23-02-2021 00:00;teri_gram;141.03;241.62;41.72;27.32;47.73;1.16;33.36;0;0;1.16;33.36;0;0
23-02-2021 00:00;24-02-2021 00:00;teri_gram;109.39;215.39;43.33;24.33;47.48;1.11;32.84;0;0;1.11;32.84;0;0
24-02-2021 00:00;25-02-2021 00:00;teri_gram;109.93;237.3;26.14;23.62;33.31;1.09;32.99;0;0;1.09;32.99;0;0
25-02-2021 00:00;26-02-2021 00:00;teri_gram;117.24;241.21;43;22.65;46.33;1.16;31.81;0;0;1.16;31.81;0;0
26-02-2021 00:00;27-02-2021 00:00;teri_gram;112.97;209.23;32.33;19.61;36.18;0.91;28.13;0;0;0.91;28.13;0;0
27-02-2021 00:00;28-02-2021 00:00;teri_gram;73.22;175.59;12.93;9.56;15.37;0.62;29.03;0;0;0.62;29.03;0;0
28-02-2021 00:00;01-03-2021 00:00;teri_gram;108.47;197.98;15.02;12.77;18.72;0.8;32.1;0;0;0.8;32.1;0;0
01-03-2021 00:00;02-03-2021 00:00;teri_gram;89.42;153.3;4.87;16.04;12.29;0.58;30.86;0;0;0.58;30.86;0;0
02-03-2021 00:00;03-03-2021 00:00;teri_gram;79.17;150.63;1.52;14.61;8.85;0.5;28.9;0;0;0.5;28.9;0;0
03-03-2021 00:00;04-03-2021 00:00;teri_gram;91.27;153.37;12.54;16.39;18.63;0.63;28.88;0;0;0.63;28.88;0;0
04-03-2021 00:00;05-03-2021 00:00;teri_gram;109.08;157.48;12.59;14.78;17.82;0.87;28.68;0;0;0.87;28.68;0;0
05-03-2021 00:00;06-03-2021 00:00;teri_gram;134.78;200.91;17.4;15.36;21.98;0.97;28.44;0;0;0.97;28.44;0;0
06-03-2021 00:00;07-03-2021 00:00;teri_gram;94.61;162.05;7.72;14.6;13.82;0.66;28.57;0;0;0.66;28.57;0;0
07-03-2021 00:00;08-03-2021 00:00;teri_gram;119.25;141.71;5.31;13.5;11.31;0.73;31.69;0;0;0.73;31.69;0;0
08-03-2021 00:00;09-03-2021 00:00;teri_gram;107.77;152.05;1.26;11.07;6.79;0.68;28.28;0;0;0.68;28.28;0;0
09-03-2021 00:00;10-03-2021 00:00;teri_gram;99.47;157.26;3.2;13.27;9.49;0.86;29.14;0;0;0.86;29.14;0;0
10-03-2021 00:00;11-03-2021 00:00;teri_gram;55.62;110.96;7.05;13.87;12.88;0.61;33.55;0;0;0.61;33.55;0;0
11-03-2021 00:00;12-03-2021 00:00;teri_gram;138.63;171.98;14.05;13.71;18.43;0.98;30.38;0;0;0.98;30.38;0;0
12-03-2021 00:00;13-03-2021 00:00;teri_gram;101;163.92;7.82;13.64;13.39;0.69;28.61;0;0;0.69;28.61;0;0
13-03-2021 00:00;14-03-2021 00:00;teri_gram;81.8;153.89;18.24;13.5;21.68;0.72;29.6;0;0;0.72;29.6;0;0
14-03-2021 00:00;15-03-2021 00:00;teri_gram;81.11;152.8;18.42;13.09;21.75;0.73;27.93;0;0;0.73;27.93;0;0
15-03-2021 00:00;16-03-2021 00:00;teri_gram;109.32;196.8;16.02;13.54;19.93;0.77;27.92;0;0;0.77;27.92;0;0
16-03-2021 00:00;17-03-2021 00:00;teri_gram;134.18;265.03;10.71;14.14;15.98;0.72;27.9;0;0;0.72;27.9;0;0
17-03-2021 00:00;18-03-2021 00:00;teri_gram;155.74;303.21;18.33;14.98;22.54;0.83;28.28;0;0;0.83;28.28;0;0
18-03-2021 00:00;19-03-2021 00:00;teri_gram;120.78;273.44;21.97;14.83;25.37;0.9;28.14;0;0;0.9;28.14;0;0
19-03-2021 00:00;20-03-2021 00:00;teri_gram;118.54;235.71;10.46;15.05;16.26;0.81;28.12;0;0;0.81;28.12;0;0
20-03-2021 00:00;21-03-2021 00:00;teri_gram;122.22;203.79;14.92;14.74;19.67;0.78;27.92;0;0;0.78;27.92;0;0
21-03-2021 00:00;22-03-2021 00:00;teri_gram;119.37;180.43;19.56;13.52;22.76;0.9;28.12;0;0;0.9;28.12;0;0
22-03-2021 00:00;23-03-2021 00:00;teri_gram;82.31;202.53;1.84;11.93;7.71;0.57;28.74;0;0;0.57;28.74;0;0
23-03-2021 00:00;24-03-2021 00:00;teri_gram;80.83;201.92;6.25;12.23;11.41;0.6;30.02;0;0;0.6;30.02;0;0
24-03-2021 00:00;25-03-2021 00:00;teri_gram;53.59;124.66;10.07;11.44;14.05;0.54;30.19;0;0;0.54;30.19;0;0
25-03-2021 00:00;26-03-2021 00:00;teri_gram;64.77;113.94;2.51;11.96;8.26;0.57;30.2;0;0;0.57;30.2;0;0
26-03-2021 00:00;27-03-2021 00:00;teri_gram;71.3;120.55;4.04;12.57;9.81;0.67;30.13;0;0;0.67;30.13;0;0
27-03-2021 00:00;28-03-2021 00:00;teri_gram;67.74;149.39;13.33;12.75;17.35;0.99;30.04;0;0;0.99;30.04;0;0
28-03-2021 00:00;29-03-2021 00:00;teri_gram;79.57;167.74;9.23;12.13;13.74;1.18;30.22;0;0;1.18;30.22;0;0
29-03-2021 00:00;30-03-2021 00:00;teri_gram;81.16;156.38;1.08;9.2;5.68;0.84;30.2;0;0;0.84;30.2;0;0
