From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;CO2;RF
29-11-2021 00:00;30-11-2021 00:00;NISE;203.6;309.38;12.59;34.25;46.84;1.98;45.48;0;0
30-11-2021 00:00;01-12-2021 00:00;NISE;162.05;242.39;6.52;23.65;30.17;1.22;50.81;0;0
01-12-2021 00:00;02-12-2021 00:00;NISE;193.85;309.85;14.69;37.95;52.64;1.78;21.61;0;0
02-12-2021 00:00;03-12-2021 00:00;NISE;240.43;330.23;12.44;31.84;44.28;1.71;14.77;0;0
03-12-2021 00:00;04-12-2021 00:00;NISE;161.34;231.29;8.9;25.14;34.04;1.37;24.07;0;0
04-12-2021 00:00;05-12-2021 00:00;NISE;110.95;167;16.45;25.92;42.37;1.4;28.84;0;0
05-12-2021 00:00;06-12-2021 00:00;NISE;112.02;168.98;7.72;20.06;27.78;1.17;35.13;0;0
06-12-2021 00:00;07-12-2021 00:00;NISE;132.07;192.6;10.08;30.08;40.15;1.49;30.21;0;0
07-12-2021 00:00;08-12-2021 00:00;NISE;89.99;148.96;8.82;23.42;32.24;1.08;36.68;0;0
08-12-2021 00:00;09-12-2021 00:00;NISE;89.27;148.85;6.81;23.12;29.93;1.03;39.51;0;0
09-12-2021 00:00;10-12-2021 00:00;NISE;115.35;189.41;9.57;29.76;39.33;1.28;31.98;0;0
10-12-2021 00:00;11-12-2021 00:00;NISE;129.32;218.21;8.1;29.37;37.47;1.27;34.46;0;0
11-12-2021 00:00;12-12-2021 00:00;NISE;90.62;151.88;6.93;23.26;30.19;0.97;19.88;0;0
12-12-2021 00:00;13-12-2021 00:00;NISE;72.28;119.4;8.2;19.63;27.83;0.91;12.6;0;0
13-12-2021 00:00;14-12-2021 00:00;NISE;93.24;133.38;5.98;15.56;21.54;0.88;22.17;0;0
14-12-2021 00:00;15-12-2021 00:00;NISE;119.25;160.86;2.25;18.43;27.57;1.29;14.15;0;0
15-12-2021 00:00;16-12-2021 00:00;NISE;158.13;232.07;9.5;26.19;35.69;1.49;14.48;0;0
16-12-2021 00:00;17-12-2021 00:00;NISE;196.77;259.12;13.47;32.56;46.03;1.72;14.13;0;0
17-12-2021 00:00;18-12-2021 00:00;NISE;154.47;200.97;6.36;20.78;27.13;1.16;16.93;0;0
18-12-2021 00:00;19-12-2021 00:00;NISE;117.43;160.3;6.09;16.76;22.84;1.16;17.19;0;0
19-12-2021 00:00;20-12-2021 00:00;NISE;116.21;151.75;5.94;17.26;23.2;1.04;18.24;0;0
20-12-2021 00:00;21-12-2021 00:00;NISE;115.5;148.57;6.64;19.21;25.86;1.06;15.91;0;0
21-12-2021 00:00;22-12-2021 00:00;NISE;143.62;174.6;8.11;22.68;30.79;1.27;14.38;0;0
22-12-2021 00:00;23-12-2021 00:00;NISE;189.99;229.46;12.41;28.44;40.85;1.64;12.88;0;0
23-12-2021 00:00;24-12-2021 00:00;NISE;239.19;301.39;6.93;21.64;28.57;1.59;16.72;0;0
24-12-2021 00:00;25-12-2021 00:00;NISE;181.49;219.4;6.72;16.29;23.01;1.38;15.9;0;0
25-12-2021 00:00;26-12-2021 00:00;NISE;205.82;234.55;7.22;19.36;26.58;1.44;21.67;0;0
26-12-2021 00:00;27-12-2021 00:00;NISE;250.21;260.91;7.89;22.62;30.51;1.7;22.9;0;0
27-12-2021 00:00;28-12-2021 00:00;NISE;96.07;105.08;7.96;21.11;29.07;1.24;18.05;0;0
28-12-2021 00:00;29-12-2021 00:00;NISE;121.74;129.05;16.96;27.7;44.66;1.56;8.72;0;0
29-12-2021 00:00;30-12-2021 00:00;NISE;99.61;114.7;13.27;21.39;34.67;1.25;16.19;0;0
30-12-2021 00:00;31-12-2021 00:00;NISE;115.96;137.68;11.61;24.45;36.06;1.35;15.66;0;0
31-12-2021 00:00;01-01-2022 00:00;NISE;135.19;145.63;20.43;25.7;46.13;1.62;16.81;0;0
01-01-2022 00:00;02-01-2022 00:00;NISE;183.3;187.96;11.25;25.53;36.78;1.09;21.8;0;0
02-01-2022 00:00;03-01-2022 00:00;NISE;207.45;213.54;10;26.26;36.26;1.56;24.93;0;0
03-01-2022 00:00;04-01-2022 00:00;NISE;194.61;208.47;10.25;28.98;39.23;1.53;26.87;0;0
04-01-2022 00:00;05-01-2022 00:00;NISE;164.82;194.62;9.69;27.14;36.97;1.47;36.89;0;0
05-01-2022 00:00;06-01-2022 00:00;NISE;207.85;226.59;11.74;25.36;37.1;1.93;53.51;0;0
06-01-2022 00:00;07-01-2022 00:00;NISE;127.3;132.57;6.38;11.94;18.32;1.25;60.21;0;0
07-01-2022 00:00;08-01-2022 00:00;NISE;65.93;75.38;5.97;10.46;16.44;1.12;58.55;0;0
08-01-2022 00:00;09-01-2022 00:00;NISE;28.59;29.77;26.22;17.65;39.34;1.13;43.75;0;0
09-01-2022 00:00;10-01-2022 00:00;NISE;29.31;27.69;10.37;12.64;23.03;1.06;46.85;0;0
10-01-2022 00:00;11-01-2022 00:00;NISE;74.64;107.42;8.61;16.1;24.72;1.19;42.65;0;0
11-01-2022 00:00;12-01-2022 00:00;NISE;68.6;108.02;6.99;16.32;23.31;1.2;38.83;0;0
12-01-2022 00:00;13-01-2022 00:00;NISE;63.21;114.3;7.52;13.54;21.07;1.18;36.67;0;0
13-01-2022 00:00;14-01-2022 00:00;NISE;186.37;291.78;13.08;22.39;35.48;2.08;29.18;0;0
14-01-2022 00:00;15-01-2022 00:00;NISE;194.99;292.49;21.29;26.35;47.65;2.59;22.54;0;0
15-01-2022 00:00;16-01-2022 00:00;NISE;52.73;101.7;11.7;16.03;23.78;1.24;29.49;0;0
16-01-2022 00:00;17-01-2022 00:00;NISE;85.68;160.95;6.04;13.06;19.1;1.14;33.55;0;0
17-01-2022 00:00;18-01-2022 00:00;NISE;87.23;154.41;5.96;11.49;17.45;1.2;31.72;0;0
18-01-2022 00:00;19-01-2022 00:00;NISE;129.85;236.2;6.62;14.85;21.47;1.33;30.18;0;0
19-01-2022 00:00;20-01-2022 00:00;NISE;139.6;285.32;7.29;15.43;22.72;1.55;34.97;0;0
20-01-2022 00:00;21-01-2022 00:00;NISE;144.4;273.28;6.61;13.91;20.52;1.75;29.25;0;0
21-01-2022 00:00;22-01-2022 00:00;NISE;97.63;174.71;8.57;14.72;23.29;1.77;30.53;0;0
22-01-2022 00:00;23-01-2022 00:00;NISE;104.37;169.27;7.26;11.88;19.15;1.44;36.65;0;0
23-01-2022 00:00;24-01-2022 00:00;NISE;54.75;89.98;7.97;11.61;19.58;1.35;31.66;0;0
24-01-2022 00:00;25-01-2022 00:00;NISE;53.94;100.84;7.6;14.15;21.75;1.37;24.63;0;0
25-01-2022 00:00;26-01-2022 00:00;NISE;86.04;159.09;12.25;14.59;26.85;1.7;24.41;0;0
26-01-2022 00:00;27-01-2022 00:00;NISE;84.09;170.91;7.95;13.75;21.71;1.54;30.42;0;0
27-01-2022 00:00;28-01-2022 00:00;NISE;66.94;136.82;7.15;14.15;21.3;1.36;44.9;0;0
28-01-2022 00:00;29-01-2022 00:00;NISE;72.23;142.03;6.14;9.8;15.95;1.19;53.26;0;0
29-01-2022 00:00;30-01-2022 00:00;NISE;84.68;144.08;10.64;11.11;21.74;1.31;39.9;0;0
30-01-2022 00:00;31-01-2022 00:00;NISE;89.09;211.49;11.03;10.14;17.45;1.27;58.38;0;0
31-01-2022 00:00;01-02-2022 00:00;NISE;130.83;278.78;6.11;7.54;13.65;1.43;41.51;0;0
01-02-2022 00:00;02-02-2022 00:00;NISE;134.38;277.98;6.34;8.2;14.54;1.63;36.11;0;0
02-02-2022 00:00;03-02-2022 00:00;NISE;134.92;284.38;5.7;7.32;13.01;1.33;63.46;0;0
03-02-2022 00:00;04-02-2022 00:00;NISE;116.11;199.35;8.87;7.95;16.84;1.38;34.4;0;0
04-02-2022 00:00;05-02-2022 00:00;NISE;36.84;73.53;8.03;7.74;15.78;1.16;26.5;0;0
05-02-2022 00:00;06-02-2022 00:00;NISE;85.67;171.63;7.67;8.26;15.93;1.72;33.58;0;0
06-02-2022 00:00;07-02-2022 00:00;NISE;67.13;138.66;7.44;7.56;15.01;1.31;37.36;0;0
07-02-2022 00:00;08-02-2022 00:00;NISE;82.51;180.51;5.82;6.84;12.66;1.3;46.06;0;0
08-02-2022 00:00;09-02-2022 00:00;NISE;95.85;227.05;5.85;6.93;12.78;1.4;38.26;0;0
09-02-2022 00:00;10-02-2022 00:00;NISE;64.26;140.6;6.13;6.8;12.93;1.21;32.93;0;0
10-02-2022 00:00;11-02-2022 00:00;NISE;60.38;141.65;5.82;6.82;12.65;1.19;39.45;0;0
11-02-2022 00:00;12-02-2022 00:00;NISE;59.14;164.55;5.61;6.72;12.33;1.11;55.27;0;0
12-02-2022 00:00;13-02-2022 00:00;NISE;57.31;155.2;5.64;6.69;12.32;1.12;47.9;0;0
13-02-2022 00:00;14-02-2022 00:00;NISE;74.62;190.91;5.7;6.49;12.19;1.25;39.33;0;0
14-02-2022 00:00;15-02-2022 00:00;NISE;64.72;157.22;5.7;6.42;12.11;1.19;46.11;0;0
15-02-2022 00:00;16-02-2022 00:00;NISE;52.98;150.42;7.89;7.42;15.39;1.23;37.38;0;0
16-02-2022 00:00;17-02-2022 00:00;NISE;80.46;214.02;5.78;6.71;12.5;1.39;39.55;0;0
17-02-2022 00:00;18-02-2022 00:00;NISE;93.18;224.6;13.42;10.72;25.02;1.52;27.64;0;0
18-02-2022 00:00;19-02-2022 00:00;NISE;71.49;202.4;17.15;12;29.15;1.54;37.16;0;0
19-02-2022 00:00;20-02-2022 00:00;NISE;63.85;171.49;14.08;15.52;30.06;1.24;35.97;0;0
20-02-2022 00:00;21-02-2022 00:00;NISE;63.95;160.53;11.89;14.02;25.9;1.18;50.09;0;0
21-02-2022 00:00;22-02-2022 00:00;NISE;51.04;159.55;11.68;14.96;26.64;1.04;31.46;0;0
22-02-2022 00:00;23-02-2022 00:00;NISE;61.37;210.26;11.18;12.97;24.15;0.75;60;0;0
23-02-2022 00:00;24-02-2022 00:00;NISE;101.92;212.05;11.2;11.08;22.28;0.65;42.38;0;0
24-02-2022 00:00;25-02-2022 00:00;NISE;111.33;258.75;14.83;15.59;30.42;0.74;34.54;0;0
25-02-2022 00:00;26-02-2022 00:00;NISE;99.22;245.73;16.74;16.2;29.6;0.69;41.76;0;0
26-02-2022 00:00;27-02-2022 00:00;NISE;24.06;69.32;4.85;10.18;7.24;0.32;47.39;0;0
27-02-2022 00:00;28-02-2022 00:00;NISE;38.8;99.5;0;0;0;0.38;34.71;0;0
28-02-2022 00:00;01-03-2022 00:00;NISE;33.43;103.43;2.75;12.4;20;0.4;41.66;0;0
01-03-2022 00:00;02-03-2022 00:00;NISE;62.39;159.22;4.23;12.53;16.76;0.59;35.31;0;0
02-03-2022 00:00;03-03-2022 00:00;NISE;69.57;173.98;4.02;12.51;16.53;0.72;33.37;0;0
03-03-2022 00:00;04-03-2022 00:00;NISE;67.19;178.01;3.93;12.51;16.44;0.63;39;0;0
04-03-2022 00:00;05-03-2022 00:00;NISE;64.84;200.81;3.99;12.5;16.5;0.63;34.92;0;0
05-03-2022 00:00;06-03-2022 00:00;NISE;42.43;110.91;4.01;12.48;16.48;0.48;49.09;0;0
06-03-2022 00:00;07-03-2022 00:00;NISE;53.6;132.55;3.95;12.47;16.42;0.53;43.66;0;0
07-03-2022 00:00;08-03-2022 00:00;NISE;83.47;302.32;3.88;12.51;16.39;0.7;45.82;0;0
08-03-2022 00:00;09-03-2022 00:00;NISE;76.06;212.61;4.02;12.51;16.53;0.76;41.94;0;0
09-03-2022 00:00;10-03-2022 00:00;NISE;47.52;134.35;3.96;12.48;16.45;0.57;32.79;0;0
10-03-2022 00:00;11-03-2022 00:00;NISE;53.14;130.47;3.99;12.46;16.45;0.53;45.54;0;0
11-03-2022 00:00;12-03-2022 00:00;NISE;56.08;142.66;4.08;12.49;16.57;0.55;43.02;0;0
12-03-2022 00:00;13-03-2022 00:00;NISE;49.11;127.09;4.05;12.48;16.53;0.52;44.91;0;0
13-03-2022 00:00;14-03-2022 00:00;NISE;71.22;158.81;4.07;12.48;16.55;0.62;40.94;0;0
14-03-2022 00:00;15-03-2022 00:00;NISE;75.71;193.29;4.12;12.52;16.64;0.79;40.77;0;0
15-03-2022 00:00;16-03-2022 00:00;NISE;80.38;183;4.18;12.47;16.65;0.8;41.1;0;0
16-03-2022 00:00;17-03-2022 00:00;NISE;72.71;176.27;4.16;12.5;16.66;0.58;45.2;0;0
17-03-2022 00:00;18-03-2022 00:00;NISE;86.97;194.08;4.1;12.52;16.61;0.67;57.87;0;0
18-03-2022 00:00;19-03-2022 00:00;NISE;114.94;207.88;4.18;12.57;16.74;0.72;48.14;0;0
19-03-2022 00:00;20-03-2022 00:00;NISE;78.45;179.18;4.2;12.56;16.76;0.61;40.08;0;0
20-03-2022 00:00;21-03-2022 00:00;NISE;79.77;185.6;4.26;12.57;16.83;0.58;39.78;0;0
21-03-2022 00:00;22-03-2022 00:00;NISE;104.94;249.92;4.25;12.51;16.76;0.75;49.88;0;0
22-03-2022 00:00;23-03-2022 00:00;NISE;74.89;175.61;4.31;12.47;16.79;0.49;52.33;0;0
23-03-2022 00:00;24-03-2022 00:00;NISE;85.34;210.15;4.22;12.53;16.74;0.55;43.34;0;0
24-03-2022 00:00;25-03-2022 00:00;NISE;60.76;225.77;4.31;12.51;16.82;0.54;39.26;0;0
25-03-2022 00:00;26-03-2022 00:00;NISE;69.11;196.17;4.38;12.55;16.92;0.58;39.53;0;0
26-03-2022 00:00;27-03-2022 00:00;NISE;57.63;186.02;4.44;12.5;16.94;0.44;52.72;0;0
27-03-2022 00:00;28-03-2022 00:00;NISE;67.05;188.42;4.45;12.56;17.02;0.46;52.03;0;0
28-03-2022 00:00;29-03-2022 00:00;NISE;52.51;181.72;4.48;12.59;17.08;0.45;41.08;0;0
29-03-2022 00:00;30-03-2022 00:00;NISE;67.41;267.25;4.51;12.58;17.09;0.57;32.38;0;0
30-03-2022 00:00;31-03-2022 00:00;NISE;65.99;178.42;4.49;12.57;17.06;0.57;45.79;0;0
31-03-2022 00:00;01-04-2022 00:00;NISE;109.52;189.57;4.45;12.51;16.97;0.76;51.93;0;0
01-04-2022 00:00;02-04-2022 00:00;NISE;54.63;107.6;4.56;12.5;17.07;0.45;56.46;0;0
02-04-2022 00:00;03-04-2022 00:00;NISE;71.54;138.1;4.66;12.56;17.22;0.53;55.06;0;0
03-04-2022 00:00;04-04-2022 00:00;NISE;85.8;154.4;4.62;12.58;17.19;0.55;48.07;0;0
04-04-2022 00:00;05-04-2022 00:00;NISE;63.16;125.4;4.68;12.52;17.21;0.48;47.31;0;0
05-04-2022 00:00;06-04-2022 00:00;NISE;69.72;139.81;4.66;12.55;17.21;0.54;44.25;0;0
06-04-2022 00:00;07-04-2022 00:00;NISE;67.36;150.56;4.73;12.55;17.27;0.6;43.09;0;0
07-04-2022 00:00;08-04-2022 00:00;NISE;77.03;148.74;4.74;12.48;17.21;0.6;45.32;0;0
08-04-2022 00:00;09-04-2022 00:00;NISE;56.16;122.67;4.66;12.52;17.19;0.52;41.62;0;0
09-04-2022 00:00;10-04-2022 00:00;NISE;48.06;120.47;4.74;12.53;17.27;0.5;37.01;0;0
10-04-2022 00:00;11-04-2022 00:00;NISE;50.45;132.28;4.89;12.47;17.36;0.47;46.43;0;0
11-04-2022 00:00;12-04-2022 00:00;NISE;55.65;137.57;4.8;12.56;17.37;0.47;40.32;0;0
12-04-2022 00:00;13-04-2022 00:00;NISE;56.53;143.01;12.5;23.93;36.53;0.45;21.97;0;0
13-04-2022 00:00;14-04-2022 00:00;NISE;68.05;176.8;14.63;40.58;55.2;0.52;16.78;0;0
14-04-2022 00:00;15-04-2022 00:00;NISE;49.02;184.76;12.93;35.65;48.58;0.4;22.37;0;0
15-04-2022 00:00;16-04-2022 00:00;NISE;53.96;173.86;12.79;35.44;48.23;0.45;23.1;0;0
16-04-2022 00:00;17-04-2022 00:00;NISE;76.49;186.92;12.32;39.74;52.06;0.62;22.95;0;0
17-04-2022 00:00;18-04-2022 00:00;NISE;72.21;156.33;12.25;39.97;52.21;0.64;23.71;0;0
18-04-2022 00:00;19-04-2022 00:00;NISE;69.86;155.67;12.2;38.7;50.91;0.62;26.15;0;0
19-04-2022 00:00;20-04-2022 00:00;NISE;70.4;201.67;13.15;45.45;58.6;0.63;24.08;0;0
20-04-2022 00:00;21-04-2022 00:00;NISE;62.29;199.82;12.59;42.83;55.42;0.56;25.57;0;0
21-04-2022 00:00;22-04-2022 00:00;NISE;66.66;269.64;10.77;44.17;54.94;0.59;23.4;0;0
22-04-2022 00:00;23-04-2022 00:00;NISE;49.25;196.9;12.06;39.03;51.09;0.49;28.09;0;0
23-04-2022 00:00;24-04-2022 00:00;NISE;69.72;196.52;12.71;48.58;61.29;0.68;26.11;0;0
24-04-2022 00:00;25-04-2022 00:00;NISE;93.6;254.38;12.93;47.71;60.64;0.69;28.2;0;0
25-04-2022 00:00;26-04-2022 00:00;NISE;81.42;272.97;12.13;39.76;51.89;0.55;30.84;0;0
26-04-2022 00:00;27-04-2022 00:00;NISE;49.46;247.33;11.66;39.08;50.74;0.54;27.38;0;0
27-04-2022 00:00;28-04-2022 00:00;NISE;94.13;244.37;12.29;49.93;62.23;0.73;27;0;0
28-04-2022 00:00;29-04-2022 00:00;NISE;116.85;255.53;12.69;55.57;68.26;0.74;25.24;0;0
29-04-2022 00:00;30-04-2022 00:00;NISE;60.29;184.5;13.32;53.86;67.19;0.58;24.28;0;0
30-04-2022 00:00;01-05-2022 00:00;NISE;64.75;161.09;13.28;51.26;64.54;0.52;24.81;0;0
01-05-2022 00:00;02-05-2022 00:00;NISE;61.49;226.52;11.09;37.28;48.37;0.52;29.14;0;0
02-05-2022 00:00;03-05-2022 00:00;NISE;62.99;220.14;11.17;32.44;43.61;0.52;27.56;0;0
03-05-2022 00:00;04-05-2022 00:00;NISE;87.49;303.93;11.18;32.76;43.94;0.59;27.51;0;0
04-05-2022 00:00;05-05-2022 00:00;NISE;68.73;200.98;23.42;34.78;58.05;0.56;37.36;0;0
05-05-2022 00:00;06-05-2022 00:00;NISE;55.8;137.49;12.61;39.83;52.45;0.51;28.42;0;0
06-05-2022 00:00;07-05-2022 00:00;NISE;81.47;208.86;11.39;38.92;50.31;0.63;30.58;0;0
07-05-2022 00:00;08-05-2022 00:00;NISE;57.96;154.78;30.88;50.98;73.55;0.5;36.86;0;0
08-05-2022 00:00;09-05-2022 00:00;NISE;78.28;255.98;15.47;39.06;54.53;0.65;45.36;0;0
09-05-2022 00:00;10-05-2022 00:00;NISE;66.28;180.47;10.99;31.18;42.17;0.58;51.54;0;0
10-05-2022 00:00;11-05-2022 00:00;NISE;61.92;225.3;9.88;29.49;39.37;0.54;46.81;0;0
11-05-2022 00:00;12-05-2022 00:00;NISE;57.77;273.94;9.06;29.78;38.84;0.53;46.17;0;0
12-05-2022 00:00;13-05-2022 00:00;NISE;63.77;181.66;8.27;29.86;38.13;0.56;45.82;0;0
13-05-2022 00:00;14-05-2022 00:00;NISE;69.84;286.15;8.76;35.34;44.1;0.57;46.32;0;0
14-05-2022 00:00;15-05-2022 00:00;NISE;105.51;273.59;17.22;53.79;71.01;0.61;52.45;0;0
15-05-2022 00:00;16-05-2022 00:00;NISE;50.73;221.76;9.6;46.28;55.88;0.5;51.83;0;0
16-05-2022 00:00;17-05-2022 00:00;NISE;66.06;452.18;7.47;36.28;43.75;0.45;51.04;0;0
17-05-2022 00:00;18-05-2022 00:00;NISE;55.65;293.52;7.2;30.61;37.82;0.48;74.99;0;0
18-05-2022 00:00;19-05-2022 00:00;NISE;63.83;269.6;7.21;34.47;41.67;0.57;78.96;0;0
19-05-2022 00:00;20-05-2022 00:00;NISE;65.02;272.28;6.73;32.19;38.92;0.59;70.03;0;0
20-05-2022 00:00;21-05-2022 00:00;NISE;69.22;365.97;8.92;42.05;50.98;0.54;55.95;0;0
21-05-2022 00:00;22-05-2022 00:00;NISE;52.24;267.22;31.33;36.08;45.89;0.32;53.4;0;0
22-05-2022 00:00;23-05-2022 00:00;NISE;34.44;186.92;10.03;14.66;17.94;0.47;69.2;0;0
23-05-2022 00:00;24-05-2022 00:00;NISE;29.16;98.45;6.62;27.71;34.34;0.4;73.65;0;0
24-05-2022 00:00;25-05-2022 00:00;NISE;28.42;100.44;6.59;26.49;33.08;0.45;62.55;0;0
25-05-2022 00:00;26-05-2022 00:00;NISE;62.42;216.08;10.91;39.1;50.01;0.67;69.56;0;0
26-05-2022 00:00;27-05-2022 00:00;NISE;71.92;241.67;11.39;45.36;56.74;0.73;81.92;0;0
27-05-2022 00:00;28-05-2022 00:00;NISE;63.32;257.59;7.05;37.02;44.06;0.54;56.52;0;0
28-05-2022 00:00;29-05-2022 00:00;NISE;53.12;311.63;6.82;31.53;38.34;0.5;56.09;0;0
29-05-2022 00:00;30-05-2022 00:00;NISE;50.26;305.34;6.76;29.48;36.23;0.44;58.92;0;0
30-05-2022 00:00;31-05-2022 00:00;NISE;54.75;226.45;7.02;34.08;41.1;0.48;56.99;0;0
31-05-2022 00:00;01-06-2022 00:00;NISE;70.47;329.62;7.68;40.96;48.64;0.47;64.82;0;0
01-06-2022 00:00;02-06-2022 00:00;NISE;64.91;287.76;7.02;42.15;49.17;0.41;68.22;0;0
02-06-2022 00:00;03-06-2022 00:00;NISE;51.91;243.05;7.56;45.9;53.46;0.35;66.29;0;0
03-06-2022 00:00;04-06-2022 00:00;NISE;60.66;236.61;7.36;50.69;58.05;0.39;60.1;0;0
04-06-2022 00:00;05-06-2022 00:00;NISE;51.51;189.24;6.9;47.27;54.16;0.33;65.93;0;0
05-06-2022 00:00;06-06-2022 00:00;NISE;36.83;207.31;6.93;39.08;46.01;0.22;47.08;0;0
06-06-2022 00:00;07-06-2022 00:00;NISE;29.65;180.77;6.98;41.73;48.71;0.21;63.69;0;0
07-06-2022 00:00;08-06-2022 00:00;NISE;67.36;425;8.27;46.91;55.17;0.24;44.99;0;0
08-06-2022 00:00;09-06-2022 00:00;NISE;51.76;355.09;8.82;43.51;52.33;0.2;40.56;0;0
09-06-2022 00:00;10-06-2022 00:00;NISE;41.36;267.85;6.83;35.74;42.57;0.17;46.3;0;0
10-06-2022 00:00;11-06-2022 00:00;NISE;47.39;328.39;8.85;46;54.85;0.19;36.17;0;0
11-06-2022 00:00;12-06-2022 00:00;NISE;46.81;278.34;7.24;43.02;50.26;0.16;40.63;0;0
12-06-2022 00:00;13-06-2022 00:00;NISE;49.34;271.34;7.7;36.54;44.24;0.16;44.58;0;0
13-06-2022 00:00;14-06-2022 00:00;NISE;32.38;196.37;6.43;29.28;35.72;0.14;54.71;0;0
14-06-2022 00:00;15-06-2022 00:00;NISE;32.26;198.78;6.74;27.46;34.2;0.16;53.69;0;0
15-06-2022 00:00;16-06-2022 00:00;NISE;23.95;112.52;6.62;23.55;30.17;0.17;58.96;0;0
16-06-2022 00:00;17-06-2022 00:00;NISE;24.51;125.9;6.7;26.27;32.96;0.19;70.5;0;0
17-06-2022 00:00;18-06-2022 00:00;NISE;21.47;103.06;6.91;27.74;34.66;0.19;46.98;0;0
18-06-2022 00:00;19-06-2022 00:00;NISE;30.66;117.08;7.09;29.87;36.96;0.22;53.28;0;0
19-06-2022 00:00;20-06-2022 00:00;NISE;25.17;115.97;6.4;27.45;33.85;0.19;46.14;0;0
20-06-2022 00:00;21-06-2022 00:00;NISE;31.85;127.4;7.37;30.32;37.69;0.19;47.48;0;0
21-06-2022 00:00;22-06-2022 00:00;NISE;29.59;141.9;6.41;29.19;35.6;0.19;50.81;0;0
22-06-2022 00:00;23-06-2022 00:00;NISE;43.18;157.16;6.87;31.75;38.62;0.25;63.95;0;0
23-06-2022 00:00;24-06-2022 00:00;NISE;0;0;0;0;0;0;0;0;0
24-06-2022 00:00;25-06-2022 00:00;NISE;52.84;226.52;6.75;37.8;44.55;1;79.5;0;0
25-06-2022 00:00;26-06-2022 00:00;NISE;61.46;223.23;21.33;49.03;70.35;1.23;77.44;0;0
26-06-2022 00:00;27-06-2022 00:00;NISE;53.94;149.65;6.08;25.83;31.9;1.07;77.58;0;0
27-06-2022 00:00;28-06-2022 00:00;NISE;59.23;123.16;6.86;22.42;29.28;0.96;72.21;0;0
28-06-2022 00:00;29-06-2022 00:00;NISE;70.06;174.51;5.94;23.11;29.05;1.16;73.48;0;0
29-06-2022 00:00;30-06-2022 00:00;NISE;44.9;160.91;6.48;23.5;29.97;1.07;68.67;0;0
30-06-2022 00:00;01-07-2022 00:00;NISE;17.77;167.33;6.43;30.47;36.9;1.05;38.96;0;0
01-07-2022 00:00;02-07-2022 00:00;NISE;26.09;208.19;6.35;25.96;32.31;1.08;35.4;0;0
02-07-2022 00:00;03-07-2022 00:00;NISE;27.83;224.51;6.31;23.17;29.47;1;41.71;0;0
03-07-2022 00:00;04-07-2022 00:00;NISE;24.06;124.36;5.88;22.27;28.16;0.94;44.92;0;0
04-07-2022 00:00;05-07-2022 00:00;NISE;41.84;190.15;5.99;27.62;33.61;1.02;42.74;0;0
05-07-2022 00:00;06-07-2022 00:00;NISE;60.25;216.37;6.63;26.32;32.95;1.06;46.95;0;0
06-07-2022 00:00;07-07-2022 00:00;NISE;48.82;134.08;6.31;21.25;27.56;0.95;57.55;0;0
07-07-2022 00:00;08-07-2022 00:00;NISE;35.67;105.04;6.11;22.84;28.95;0.93;53.22;0;0
08-07-2022 00:00;09-07-2022 00:00;NISE;61.83;111.13;7.17;24.32;31.49;0.9;56.23;0;0
09-07-2022 00:00;10-07-2022 00:00;NISE;39.16;97.12;6.09;26.16;32.25;0.92;46.85;0;0
10-07-2022 00:00;11-07-2022 00:00;NISE;29.35;75.99;6.23;24.81;31.04;0.9;44.93;0;0
11-07-2022 00:00;12-07-2022 00:00;NISE;34.72;77.67;7.02;32.16;39.18;0.97;46.93;0;0
12-07-2022 00:00;13-07-2022 00:00;NISE;36.81;116.78;10.95;40.5;51.45;1.13;46.99;0;0
13-07-2022 00:00;14-07-2022 00:00;NISE;30.52;96.16;7.96;35.23;43.19;1.01;38.06;0;0
14-07-2022 00:00;15-07-2022 00:00;NISE;25.12;58.02;6.61;30.37;36.98;0.88;38.43;0;0
15-07-2022 00:00;16-07-2022 00:00;NISE;22.57;57.08;6.56;25.4;31.96;0.82;45.33;0;0
16-07-2022 00:00;17-07-2022 00:00;NISE;22.79;63.86;6.31;26.89;33.19;0.84;34.77;0;0
17-07-2022 00:00;18-07-2022 00:00;NISE;26.29;79.66;6.32;26.94;33.27;0.9;44.49;0;0
18-07-2022 00:00;19-07-2022 00:00;NISE;37.76;106.71;7.28;27.89;35.17;0.91;42.6;0;0
19-07-2022 00:00;20-07-2022 00:00;NISE;35.78;119.39;7.88;30.38;38.27;0.93;40.11;0;0
20-07-2022 00:00;21-07-2022 00:00;NISE;28.48;289.41;6.42;27.38;33.8;0.92;30.51;0;0
21-07-2022 00:00;22-07-2022 00:00;NISE;28.95;55.34;7.92;28.91;36.83;0.85;47.8;0;0
22-07-2022 00:00;23-07-2022 00:00;NISE;42.47;69.36;7.21;25.86;33.08;0.78;34.39;0;0
23-07-2022 00:00;24-07-2022 00:00;NISE;25.8;40.61;6.49;20.78;27.28;0.68;38.63;0;0
24-07-2022 00:00;25-07-2022 00:00;NISE;25.18;43.2;6.08;19.71;25.79;0.65;40.42;0;0
25-07-2022 00:00;26-07-2022 00:00;NISE;22.19;35.5;5.53;18.79;24.32;0.64;41.45;0;0
26-07-2022 00:00;27-07-2022 00:00;NISE;24.18;39.38;5.68;20.56;26.23;0.66;33;0;0
27-07-2022 00:00;28-07-2022 00:00;NISE;26.84;48.68;5.96;20.95;26.91;0.66;30.72;0;0
