From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;RF;TOT-RF
27-10-2020 00:00;28-10-2020 00:00;sect_51;191.96;404.04;16.46;20.61;15.15;1.43;23.85;0;0
28-10-2020 00:00;29-10-2020 00:00;sect_51;273.73;431.68;44.39;46.06;21.56;2.32;34.61;0;0
29-10-2020 00:00;30-10-2020 00:00;sect_51;338.45;530.52;45.97;48.48;22.22;2.96;28.19;0;0
30-10-2020 00:00;31-10-2020 00:00;sect_51;273.42;514.05;34.2;36.96;19.17;1.98;16.92;0.03;2.5
31-10-2020 00:00;01-11-2020 00:00;sect_51;295.99;473.7;2.29;9.87;15.69;1.31;18.59;0;0
01-11-2020 00:00;02-11-2020 00:00;sect_51;278.64;498.72;11.25;16.87;11.47;1.36;15.51;0;0
02-11-2020 00:00;03-11-2020 00:00;sect_51;271.01;351.06;31.65;31.12;16.34;1.52;16.36;0;0
03-11-2020 00:00;04-11-2020 00:00;sect_51;244.92;414.74;36.07;37.45;16.33;1.77;13.15;0;0
04-11-2020 00:00;05-11-2020 00:00;sect_51;402.49;535.16;29.2;33.03;16.6;2.55;9.47;0;0
05-11-2020 00:00;06-11-2020 00:00;sect_51;441.46;536.87;31.96;32.86;11.77;3.2;14.73;0;0
06-11-2020 00:00;07-11-2020 00:00;sect_51;446.07;628.07;72.48;71.54;27.22;3.38;6.65;0;0
07-11-2020 00:00;08-11-2020 00:00;sect_51;504.4;583.91;81.27;76;22.66;3.49;7.43;0;0
08-11-2020 00:00;09-11-2020 00:00;sect_51;491.37;741.63;67.36;67.94;28.18;3.63;7.53;0;0
09-11-2020 00:00;10-11-2020 00:00;sect_51;560.22;859.34;49.79;55.27;30.88;4.07;4.98;0;0
10-11-2020 00:00;11-11-2020 00:00;sect_51;450.49;660;54.51;57.97;28.83;3.49;13.51;0;0
11-11-2020 00:00;12-11-2020 00:00;sect_51;176.18;292.51;34.38;38.3;22.11;1.83;12.2;0;0
12-11-2020 00:00;13-11-2020 00:00;sect_51;243.93;445.44;50.41;52.24;24.21;1.99;10.17;0;0
13-11-2020 00:00;14-11-2020 00:00;sect_51;205.39;395.91;51.81;52.49;22.47;2.27;14.4;0;0
14-11-2020 00:00;15-11-2020 00:00;sect_51;327.73;443.25;56.6;57;26;3;15.67;0;0
15-11-2020 00:00;16-11-2020 00:00;sect_51;320.9;407.72;4.59;7.87;14.15;1.1;33.66;0.01;1
16-11-2020 00:00;17-11-2020 00:00;sect_51;104.53;130.53;3.42;7.34;12.07;0.74;15.56;0;0
17-11-2020 00:00;18-11-2020 00:00;sect_51;87.96;126.67;4.86;9.13;12.54;0.78;14.91;0.01;1
18-11-2020 00:00;19-11-2020 00:00;sect_51;72.49;121.63;5.85;10.43;13.15;0.85;14.71;0;0
19-11-2020 00:00;20-11-2020 00:00;sect_51;89.49;179.16;13.24;18.47;16.55;1.39;14.91;0;0
20-11-2020 00:00;21-11-2020 00:00;sect_51;116.06;163.71;9.48;15.09;15.86;1.25;30.55;0;0
21-11-2020 00:00;22-11-2020 00:00;sect_51;91.62;133.67;2.05;7.42;12.78;0.78;37.54;0;0
22-11-2020 00:00;23-11-2020 00:00;sect_51;101.84;174.23;10.12;13.62;14.44;1.06;31.11;0.03;2.5
23-11-2020 00:00;24-11-2020 00:00;sect_51;171.71;314.03;49.94;50.02;20.63;2.24;22.72;0;0
24-11-2020 00:00;25-11-2020 00:00;sect_51;113.6;227.89;33.27;35.4;18.22;1.72;28.25;0;0
25-11-2020 00:00;26-11-2020 00:00;sect_51;146.15;222.6;2.3;10.32;17.8;1.27;36.33;0;0
26-11-2020 00:00;27-11-2020 00:00;sect_51;83.31;130.32;5.05;11.31;15.44;1.03;28.55;0;0
27-11-2020 00:00;28-11-2020 00:00;sect_51;57.03;89.97;3.05;8.38;12.9;0.61;25.33;0;0
28-11-2020 00:00;29-11-2020 00:00;sect_51;83.85;130.29;4.91;9.55;12.63;0.8;33.14;0;0
29-11-2020 00:00;30-11-2020 00:00;sect_51;171.1;228.21;27.3;29.75;16.39;1.72;30.12;0;0
30-11-2020 00:00;01-12-2020 00:00;sect_51;149.6;249.12;51.59;48.01;18.49;2.25;26.9;0;0
01-12-2020 00:00;02-12-2020 00:00;sect_51;152.44;337.53;51.22;47.36;21.93;2.44;32.07;0;0
02-12-2020 00:00;03-12-2020 00:00;sect_51;146.37;259.32;40.58;41.27;18.23;2.29;23.76;0;0
03-12-2020 00:00;04-12-2020 00:00;sect_51;180.63;278.39;29.37;29.13;14.35;1.71;36.6;0;0
04-12-2020 00:00;05-12-2020 00:00;sect_51;132.76;198.39;30.79;26.49;9.04;1.81;38.12;0;0
05-12-2020 00:00;06-12-2020 00:00;sect_51;134.34;213.61;1.5;7.03;11.85;1.31;49.93;0;0
06-12-2020 00:00;07-12-2020 00:00;sect_51;140.54;244.91;1.7;6.35;5.35;1.42;34.46;0;0
07-12-2020 00:00;08-12-2020 00:00;sect_51;171.68;278.85;23.51;20.78;16.71;1.78;26.51;0;0
08-12-2020 00:00;09-12-2020 00:00;sect_51;168.99;301.01;50.33;38.18;7.26;2.4;32.87;0.06;5.5
09-12-2020 00:00;10-12-2020 00:00;sect_51;147.83;328.7;62.17;47.35;8.14;2.45;24.01;0;0
10-12-2020 00:00;11-12-2020 00:00;sect_51;108.33;207.08;63.39;45.84;8.54;2.35;14.46;0;0
11-12-2020 00:00;12-12-2020 00:00;sect_51;138.42;220.65;33.79;29.76;12.94;1.67;8.84;0;0
12-12-2020 00:00;13-12-2020 00:00;sect_51;126.11;163.7;8.74;16.26;18.64;1.17;13.3;0;0
13-12-2020 00:00;14-12-2020 00:00;sect_51;70.93;94.75;8.27;17.01;21.38;0.85;18.75;0;0
14-12-2020 00:00;15-12-2020 00:00;sect_51;51.95;78.7;3.85;11.4;17.43;0.47;25.17;0;0
15-12-2020 00:00;16-12-2020 00:00;sect_51;87.82;123.01;5.96;14.67;20.45;0.67;17.88;0;0
16-12-2020 00:00;17-12-2020 00:00;sect_51;96.18;123.01;6.31;14.74;20.04;0.73;14.03;0;0
17-12-2020 00:00;18-12-2020 00:00;sect_51;104.99;137.03;4.92;12.29;18.35;0.69;19.72;0;0
18-12-2020 00:00;19-12-2020 00:00;sect_51;82.6;118.4;6.26;14.57;20.37;0.7;30.01;0;0
19-12-2020 00:00;20-12-2020 00:00;sect_51;114.48;165.67;13.04;19.12;14.57;0.88;28;0;0
20-12-2020 00:00;21-12-2020 00:00;sect_51;122.02;177.48;9.25;20.04;20.48;1.03;25.91;0;0
21-12-2020 00:00;22-12-2020 00:00;sect_51;154.42;261.98;26.08;32.09;25.06;1.4;24.56;0;0
22-12-2020 00:00;23-12-2020 00:00;sect_51;279.1;308.1;114.35;96.09;11.63;2.99;12.43;0;0
23-12-2020 00:00;24-12-2020 00:00;sect_51;223.92;329.52;147.32;119.65;17.49;3.23;16.81;0;0
24-12-2020 00:00;25-12-2020 00:00;sect_51;228.07;331.8;148.3;107.14;17.57;3.32;16.78;0;0
25-12-2020 00:00;26-12-2020 00:00;sect_51;129.29;193.11;83.82;74.81;18.22;2.06;19.12;0;0
26-12-2020 00:00;27-12-2020 00:00;sect_51;229.63;292.2;89.64;80.31;21;2.57;20.25;0;0
27-12-2020 00:00;28-12-2020 00:00;sect_51;177.56;259.39;89.65;73.89;14.39;2.43;26.6;0;0
28-12-2020 00:00;29-12-2020 00:00;sect_51;88.96;191.44;5.83;14.69;20.69;0.67;23.07;0;0
29-12-2020 00:00;30-12-2020 00:00;sect_51;119.38;190.76;7.14;17.97;26.48;0.83;21.61;0;0
30-12-2020 00:00;31-12-2020 00:00;sect_51;104.67;144.75;4.25;15.54;21.3;0.94;17.67;0;0
31-12-2020 00:00;01-01-2021 00:00;sect_51;159.74;223.74;28.61;35.23;25.32;1.41;9.49;0;0
01-01-2021 00:00;02-01-2021 00:00;sect_51;252.92;334.37;80.28;73.49;21.54;2.63;19.22;0;0
02-01-2021 00:00;03-01-2021 00:00;sect_51;164.21;217.25;4.38;14.05;23.72;1.28;29.68;0.04;3.5
03-01-2021 00:00;04-01-2021 00:00;sect_51;97.29;142.61;7.94;11.46;15.27;1;4.95;0.68;64.5
04-01-2021 00:00;05-01-2021 00:00;sect_51;51.5;95.6;8.75;8.9;9.7;0.66;7.34;0.25;24
05-01-2021 00:00;06-01-2021 00:00;sect_51;50.22;74.24;6.56;3.18;3.09;0.69;13.61;0.01;0.5
06-01-2021 00:00;07-01-2021 00:00;sect_51;107.79;132.34;7.75;3.53;2.86;1.08;11.78;0.19;18
07-01-2021 00:00;08-01-2021 00:00;sect_51;75.25;107.43;7.09;3.05;2.97;0.64;17.55;0.01;0.5
08-01-2021 00:00;09-01-2021 00:00;sect_51;87.35;147.57;4.32;3.51;4.68;0.87;9.45;0;0
09-01-2021 00:00;10-01-2021 00:00;sect_51;92.42;148.48;5.19;7.01;16.29;0.81;14.45;0;0
10-01-2021 00:00;11-01-2021 00:00;sect_51;91.84;143.14;14.67;11.68;37.54;0.65;23.13;0;0
11-01-2021 00:00;12-01-2021 00:00;sect_51;75.97;123.91;14.81;11.78;37.52;0.68;23.61;0;0
12-01-2021 00:00;13-01-2021 00:00;sect_51;121.41;190.3;15.2;12.24;37.8;1.15;17.62;0;0
13-01-2021 00:00;14-01-2021 00:00;sect_51;205.68;286.88;15.31;12.32;37.78;2.11;11.56;0;0
14-01-2021 00:00;15-01-2021 00:00;sect_51;224.72;309.94;14.65;11.71;26.82;2.45;17.53;0;0
15-01-2021 00:00;16-01-2021 00:00;sect_51;334.11;422.11;18.69;13.95;32;1.81;32.2;0;0
16-01-2021 00:00;17-01-2021 00:00;sect_51;194.56;264.43;19.79;14.79;39.57;2.48;11.74;0;0
17-01-2021 00:00;18-01-2021 00:00;sect_51;193.51;219.58;19.69;14.69;39.52;1.52;14.43;0;0
18-01-2021 00:00;19-01-2021 00:00;sect_51;211.08;283.33;19.98;14.98;39.63;1.42;20.34;0;0
19-01-2021 00:00;20-01-2021 00:00;sect_51;238.36;423.43;20.8;15.8;39.94;2.67;7.75;0;0
20-01-2021 00:00;21-01-2021 00:00;sect_51;83.52;148.91;20.97;15.96;40;0.91;19.73;0;0
21-01-2021 00:00;22-01-2021 00:00;sect_51;146.15;244.01;23.99;19;41.18;1.31;28.45;0;0
22-01-2021 00:00;23-01-2021 00:00;sect_51;215.75;300.52;39.16;34.37;44.14;1.28;11.76;0;0
23-01-2021 00:00;24-01-2021 00:00;sect_51;128.74;201.49;49.05;43.06;48.03;0.46;27.83;0;0
24-01-2021 00:00;25-01-2021 00:00;sect_51;124.86;226.47;42.58;36.58;40.63;0.5;16.19;0;0
25-01-2021 00:00;26-01-2021 00:00;sect_51;153.17;238.82;47.3;40.7;40.92;0.44;27.84;0;0
26-01-2021 00:00;27-01-2021 00:00;sect_51;181.15;308.09;46.23;38.24;44.55;0.52;29.05;0;0
27-01-2021 00:00;28-01-2021 00:00;sect_51;187.3;333.34;24.69;16.67;24.22;0.8;26.83;0;0
28-01-2021 00:00;29-01-2021 00:00;sect_51;223.71;409.55;17.96;9.96;18.87;1.02;25.14;0;0
29-01-2021 00:00;30-01-2021 00:00;sect_51;198.36;302.85;18.91;10.91;19.23;0.6;26.6;0;0
30-01-2021 00:00;31-01-2021 00:00;sect_51;158.65;276.98;25.98;17.98;25.72;0.48;32.17;0;0
31-01-2021 00:00;01-02-2021 00:00;sect_51;211.64;382.12;29.39;21.38;29.39;1.11;19.24;0;0
01-02-2021 00:00;02-02-2021 00:00;sect_51;185;298.16;29.39;21.4;29.44;0.69;22.38;0;0
02-02-2021 00:00;03-02-2021 00:00;sect_51;279.69;459.45;18.55;22.49;25.23;0.94;26.84;0;0
03-02-2021 00:00;04-02-2021 00:00;sect_51;195;309.83;2.86;19.59;11.36;0.4;42.44;0;0
04-02-2021 00:00;05-02-2021 00:00;sect_51;165.31;240.09;3.7;9.56;4.01;0.39;31.44;0.03;3
05-02-2021 00:00;06-02-2021 00:00;sect_51;116.47;160.11;4.35;10.1;4.03;0.39;17.08;0;0
06-02-2021 00:00;07-02-2021 00:00;sect_51;105.28;156.59;2.48;8.58;3.99;0.29;23.82;0;0
07-02-2021 00:00;08-02-2021 00:00;sect_51;165.32;259.61;6.45;17.31;11.78;0.39;28.5;0;0
08-02-2021 00:00;09-02-2021 00:00;sect_51;237.75;500.03;12.39;25.75;21.16;0.81;26.51;0;0
09-02-2021 00:00;10-02-2021 00:00;sect_51;193.42;306.11;17.9;13.07;23.97;0.83;25.97;0;0
10-02-2021 00:00;11-02-2021 00:00;sect_51;133.28;223.66;9.65;11.03;12.32;0.43;33.67;0;0
11-02-2021 00:00;12-02-2021 00:00;sect_51;213.61;310.75;7.24;14.6;3.91;0.66;25.88;0;0
12-02-2021 00:00;13-02-2021 00:00;sect_51;261.31;388.23;17.31;26.98;5.21;0.71;25.61;0;0
13-02-2021 00:00;14-02-2021 00:00;sect_51;231.88;409.79;12.72;21.4;5.7;0.9;26.44;0;0
14-02-2021 00:00;15-02-2021 00:00;sect_51;264.54;443.72;10.72;18.77;7.99;0.84;26;0;0
15-02-2021 00:00;16-02-2021 00:00;sect_51;201.07;395.74;9;16.64;7.1;0.98;24.33;0;0
16-02-2021 00:00;17-02-2021 00:00;sect_51;206.92;352.28;11.97;20.27;9.55;1.3;34.81;0;0
17-02-2021 00:00;18-02-2021 00:00;sect_51;234.95;419.11;8.99;17.88;7.37;1.37;27.01;0;0
18-02-2021 00:00;19-02-2021 00:00;sect_51;215.25;423.26;6.22;15.8;6.42;1.74;31.2;0;0
19-02-2021 00:00;20-02-2021 00:00;sect_51;247.13;421.76;18.01;19.52;18.45;1.65;27.03;0;0
20-02-2021 00:00;21-02-2021 00:00;sect_51;156.75;255.68;8.02;15.01;5.04;1.25;22.79;0;0
21-02-2021 00:00;22-02-2021 00:00;sect_51;198.91;321.23;7.98;14.97;5.01;1.09;31.45;0;0
22-02-2021 00:00;23-02-2021 00:00;sect_51;188.92;325.17;8;15.04;5.04;1.01;28.33;0;0
23-02-2021 00:00;24-02-2021 00:00;sect_51;198.04;402.2;7.96;14.97;4.96;1.46;24.61;0;0
24-02-2021 00:00;25-02-2021 00:00;sect_51;155.57;361.13;8.02;14.99;4.98;1.31;25.72;0;0
25-02-2021 00:00;26-02-2021 00:00;sect_51;162.57;351.29;8;15.01;4.96;1.26;23.69;0;0
26-02-2021 00:00;27-02-2021 00:00;sect_51;115.93;268.13;5.91;13.28;4.54;0.73;23.73;0;0
27-02-2021 00:00;28-02-2021 00:00;sect_51;83.34;312.73;0.53;8.81;3.07;0.64;28.91;0;0
28-02-2021 00:00;01-03-2021 00:00;sect_51;133.58;294.55;2.04;9.5;6.12;0.86;32.31;0;0
01-03-2021 00:00;02-03-2021 00:00;sect_51;103.27;195.63;1.32;8.26;8.01;0.52;36.62;0;0
02-03-2021 00:00;03-03-2021 00:00;sect_51;112.19;195.51;1.52;8.42;8.01;0.43;50.55;0;0
03-03-2021 00:00;04-03-2021 00:00;sect_51;121.69;222.55;3.76;11.04;10.33;0.73;36.8;0;0
04-03-2021 00:00;05-03-2021 00:00;sect_51;146.28;366.7;6.33;14.27;13;1.22;31.11;0;0
05-03-2021 00:00;06-03-2021 00:00;sect_51;157.27;295.86;3.68;10.48;10.02;1.07;37.15;0;0
06-03-2021 00:00;07-03-2021 00:00;sect_51;112.2;267.76;1.66;7.72;11.91;0.72;40.31;0;0
07-03-2021 00:00;08-03-2021 00:00;sect_51;100.17;264.38;1.25;7.38;14.98;0.88;43.47;0;0
08-03-2021 00:00;09-03-2021 00:00;sect_51;98.54;266.48;2.1;8.08;10.11;0.65;36.9;0;0
09-03-2021 00:00;10-03-2021 00:00;sect_51;119.29;298.77;2.55;8.45;15.01;0.69;20.06;0.05;5
10-03-2021 00:00;11-03-2021 00:00;sect_51;96.36;193.05;2.67;8.54;15.01;0.49;19.9;0;0
11-03-2021 00:00;12-03-2021 00:00;sect_51;147.75;393.94;2.74;8.6;15.02;0.98;20.03;0;0
12-03-2021 00:00;13-03-2021 00:00;sect_51;181.3;281.21;2.74;8.6;15.01;0.59;20;0.11;10
13-03-2021 00:00;14-03-2021 00:00;sect_51;138.52;210.39;2.31;8.25;14.85;0.63;19.96;0;0
14-03-2021 00:00;15-03-2021 00:00;sect_51;108.87;239.1;1.55;7.63;14.99;0.66;20.01;0;0
15-03-2021 00:00;16-03-2021 00:00;sect_51;100.17;253.3;1.29;7.42;14.99;0.65;20.02;0;0
16-03-2021 00:00;17-03-2021 00:00;sect_51;129.82;333.26;1.5;7.59;14.99;0.61;20.02;0;0
17-03-2021 00:00;18-03-2021 00:00;sect_51;161.78;400.4;1.45;7.47;14.81;0.71;20.05;0;0
18-03-2021 00:00;19-03-2021 00:00;sect_51;180.66;470.52;1.11;4.97;14.98;0.78;20.03;0;0
19-03-2021 00:00;20-03-2021 00:00;sect_51;110.78;264.34;3.61;5.63;15.02;0.61;19.92;0;0
20-03-2021 00:00;21-03-2021 00:00;sect_51;117.92;232.47;2.49;4.5;15.01;0.78;20.03;0;0
21-03-2021 00:00;22-03-2021 00:00;sect_51;122.17;296.68;2.62;4.64;15.01;1.24;20.01;0;0
22-03-2021 00:00;23-03-2021 00:00;sect_51;82.39;230.06;2.6;4.6;15.01;0.6;19.92;0.03;3
23-03-2021 00:00;24-03-2021 00:00;sect_51;85.14;247.91;4.36;7.43;13.74;0.52;20.04;0.01;0.5
24-03-2021 00:00;25-03-2021 00:00;sect_51;53.92;162.71;5.7;10.57;11.79;0.43;19.99;0;0
25-03-2021 00:00;26-03-2021 00:00;sect_51;82.39;151.81;5.07;10.06;11.78;0.45;19.96;0;0
26-03-2021 00:00;27-03-2021 00:00;sect_51;95.53;159.3;5.45;10.37;11.78;0.56;34.8;0;0
27-03-2021 00:00;28-03-2021 00:00;sect_51;109.63;293.17;5.16;10.12;11.77;1;32.72;0;0
28-03-2021 00:00;29-03-2021 00:00;sect_51;139.42;353.4;5.09;10.07;11.77;1.42;32.27;0;0
29-03-2021 00:00;30-03-2021 00:00;sect_51;123.32;250;5.1;10.07;11.77;0.85;39.77;0;0
30-03-2021 00:00;31-03-2021 00:00;sect_51;127.8;416.05;5.29;10.23;11.78;0.8;32.09;0;0
31-03-2021 00:00;01-04-2021 00:00;sect_51;69.68;254.52;6.11;11.06;12.92;0.37;44.38;0;0
01-04-2021 00:00;02-04-2021 00:00;sect_51;46.98;253.99;11.29;9.71;11.49;0.34;40.07;0;0
02-04-2021 00:00;03-04-2021 00:00;sect_51;67.11;181.43;14.7;4.33;7.33;0.5;31.54;0;0
03-04-2021 00:00;04-04-2021 00:00;sect_51;66.53;189.58;9.39;10.42;11.89;0.74;33.62;0;0
04-04-2021 00:00;05-04-2021 00:00;sect_51;121.36;284.57;9;13.81;15.79;1.17;36.91;0;0
05-04-2021 00:00;06-04-2021 00:00;sect_51;149.49;338.15;10.89;15.9;18.74;1.09;42.95;0;0
06-04-2021 00:00;07-04-2021 00:00;sect_51;160.13;324.87;10.9;16.04;20.53;0.84;75.17;0;0
07-04-2021 00:00;08-04-2021 00:00;sect_51;151.46;315.09;8.34;13.27;19.89;0.57;49.58;0;0
08-04-2021 00:00;09-04-2021 00:00;sect_51;82.97;178.1;4.95;9.96;20.78;0.54;44.58;0;0
09-04-2021 00:00;10-04-2021 00:00;sect_51;90.89;226.55;3.76;8.76;15.13;0.7;35.87;0;0
10-04-2021 00:00;11-04-2021 00:00;sect_51;89.76;240.54;2.24;7.42;5.25;0.87;33.25;0;0
11-04-2021 00:00;12-04-2021 00:00;sect_51;98.75;252.69;2.97;8.96;5.99;0.74;34.6;0;0
12-04-2021 00:00;13-04-2021 00:00;sect_51;131.77;307.39;4.14;9.6;13.72;1.72;36.48;0;0
13-04-2021 00:00;14-04-2021 00:00;sect_51;105.39;253.85;3.89;9.46;11.93;0.92;34.88;0;0
14-04-2021 00:00;15-04-2021 00:00;sect_51;81.77;257.42;3.01;8.99;5.99;0.52;39.37;0;0
15-04-2021 00:00;16-04-2021 00:00;sect_51;76.89;293.6;3;8.98;5.92;0.52;36.27;0;0
16-04-2021 00:00;17-04-2021 00:00;sect_51;115.05;351.31;3.01;9.01;6.03;0.77;33.51;0.07;7
17-04-2021 00:00;18-04-2021 00:00;sect_51;40.49;110.86;2.99;9.01;5.73;0.39;29.26;0;0
18-04-2021 00:00;19-04-2021 00:00;sect_51;74.01;225.7;3.02;8.97;5.95;0.68;40.11;0;0
19-04-2021 00:00;20-04-2021 00:00;sect_51;114.16;271.29;2.98;8.98;6.02;0.8;42.99;0;0
20-04-2021 00:00;21-04-2021 00:00;sect_51;87.34;233.81;3;8.95;6;0.73;51.65;0;0
21-04-2021 00:00;22-04-2021 00:00;sect_51;53.44;113.31;3.67;10.31;6.62;0.36;42.16;0;0
22-04-2021 00:00;23-04-2021 00:00;sect_51;65.36;153.54;5.99;14.99;9.02;0.44;53.43;0;0
23-04-2021 00:00;24-04-2021 00:00;sect_51;66.44;205.49;6.02;14.98;9.04;0.5;58.4;0;0
24-04-2021 00:00;25-04-2021 00:00;sect_51;68.28;139.78;6.01;15.03;9;0.47;51.29;0;0
25-04-2021 00:00;26-04-2021 00:00;sect_51;122.35;251.7;5.97;15.01;9.05;0.77;44.33;0;0
26-04-2021 00:00;27-04-2021 00:00;sect_51;153.84;333.32;6.01;15.06;9.02;1.32;42.97;0;0
27-04-2021 00:00;28-04-2021 00:00;sect_51;159.82;426.59;4.46;12.46;7.51;1.55;34.39;0;0
28-04-2021 00:00;29-04-2021 00:00;sect_51;149.11;381.34;3.03;10.01;6.01;1.23;30.59;0;0
29-04-2021 00:00;30-04-2021 00:00;sect_51;145.58;410.06;3;10;6.02;0.85;34.47;0;0
30-04-2021 00:00;01-05-2021 00:00;sect_51;127.9;426.06;3;10.01;6;0.74;37.96;0;0
01-05-2021 00:00;02-05-2021 00:00;sect_51;82.02;234.8;3.03;10.03;5.98;0.49;38.17;0.01;0.5
02-05-2021 00:00;03-05-2021 00:00;sect_51;70.45;207.48;2.98;9.99;5.98;0.57;25.8;0;0
03-05-2021 00:00;04-05-2021 00:00;sect_51;95.05;362.11;4.26;13.16;4.71;0.5;20.14;0;0
04-05-2021 00:00;05-05-2021 00:00;sect_51;76.39;183.69;4.99;15;3.87;0.6;19.46;0;0
05-05-2021 00:00;06-05-2021 00:00;sect_51;82.72;230.59;7.44;17.44;6.2;0.51;35.95;0;0
06-05-2021 00:00;07-05-2021 00:00;sect_51;73.28;168.16;9.45;19.44;7.96;0.5;50.58;0.02;2
07-05-2021 00:00;08-05-2021 00:00;sect_51;58.69;107.4;9.49;19.46;7.39;0.51;42.38;0;0
08-05-2021 00:00;09-05-2021 00:00;sect_51;80.24;158.52;7.95;16.79;6.13;0.51;48.78;0;0
09-05-2021 00:00;10-05-2021 00:00;sect_51;73.79;164.25;7.03;15;4.98;0.54;57.9;0.03;2.5
10-05-2021 00:00;11-05-2021 00:00;sect_51;75.52;161.99;7;14.98;4.98;0.5;58.81;0;0
11-05-2021 00:00;12-05-2021 00:00;sect_51;87.48;167.59;6.99;15.02;5;0.47;31.92;0;0
12-05-2021 00:00;13-05-2021 00:00;sect_51;46.76;151.11;6.47;14.24;4.46;0.33;38.45;0;0
13-05-2021 00:00;14-05-2021 00:00;sect_51;50.85;110.45;5.01;12.01;2.99;0.41;24.04;0;0
14-05-2021 00:00;15-05-2021 00:00;sect_51;62.15;121.87;4.99;11.97;2.99;0.44;29.81;0;0
15-05-2021 00:00;16-05-2021 00:00;sect_51;49.12;209.8;5;12;2.98;0.35;37.88;0;0
16-05-2021 00:00;17-05-2021 00:00;sect_51;72.35;172.3;5.01;12.03;3;0.56;54.33;0;0
17-05-2021 00:00;18-05-2021 00:00;sect_51;98.76;221.7;6.96;10.71;4.29;0.73;38.7;0;0
18-05-2021 00:00;19-05-2021 00:00;sect_51;37.01;87.65;8;9.98;5;0.35;30.91;0.01;1
19-05-2021 00:00;20-05-2021 00:00;sect_51;49.03;89.4;7.99;10.02;5.01;0.43;29.92;2.37;225.5
20-05-2021 00:00;21-05-2021 00:00;sect_51;38.41;80.31;5.67;8.26;3.75;0.35;41.98;0.25;23.5
21-05-2021 00:00;22-05-2021 00:00;sect_51;50;83.18;4.01;6.98;2.99;0.38;48.14;0.27;25.5
22-05-2021 00:00;23-05-2021 00:00;sect_51;39.93;99.54;3.99;7;3.01;0.37;74.11;0.68;64.5
23-05-2021 00:00;24-05-2021 00:00;sect_51;135.48;349.67;4.6;7.3;3.31;0.4;73.61;0;0
24-05-2021 00:00;25-05-2021 00:00;sect_51;55.97;159.47;5.99;8.02;4;0.29;82.72;0;0
25-05-2021 00:00;26-05-2021 00:00;sect_51;72.04;175.51;5.99;7.99;3.95;0.4;89.11;0;0
26-05-2021 00:00;27-05-2021 00:00;sect_51;72.94;195.21;5.99;8.02;3.99;0.64;95.96;0;0
27-05-2021 00:00;28-05-2021 00:00;sect_51;54.84;199.52;9.75;11.68;5.87;0.51;61.85;0.03;2.5
28-05-2021 00:00;29-05-2021 00:00;sect_51;51.6;134.46;11.99;14.02;6.99;0.33;42.5;0;0
29-05-2021 00:00;30-05-2021 00:00;sect_51;31.8;152.05;12;14.03;6.99;0.27;43.68;0;0
30-05-2021 00:00;31-05-2021 00:00;sect_51;25.14;105.76;11.99;13.99;6.68;0.28;46.13;0.06;5
31-05-2021 00:00;01-06-2021 00:00;sect_51;53.69;165.42;12.87;15.76;7.44;0.35;41.27;0;0
01-06-2021 00:00;02-06-2021 00:00;sect_51;51.24;175.74;13.89;17.34;6.91;0.28;43.83;0.05;4.5
02-06-2021 00:00;03-06-2021 00:00;sect_51;75.22;153.74;17.98;11.56;13.19;0.4;36.42;0;0
03-06-2021 00:00;04-06-2021 00:00;sect_51;62.45;152.84;21.83;11.81;13.95;0.45;43.33;0;0
04-06-2021 00:00;05-06-2021 00:00;sect_51;74.09;188.77;11.35;14.02;6.8;0.45;41.41;0.03;3
05-06-2021 00:00;06-06-2021 00:00;sect_51;60.65;150.65;13.13;8.36;10.66;0.43;42.37;0.04;4
06-06-2021 00:00;07-06-2021 00:00;sect_51;48.9;167.16;10.65;5.04;7.83;0.45;29.05;0;0
07-06-2021 00:00;08-06-2021 00:00;sect_51;67.38;215.92;13.74;12.19;9.12;0.45;33.24;0;0
08-06-2021 00:00;09-06-2021 00:00;sect_51;58.6;294.81;15.14;8.5;11.48;0.45;23.04;0;0
09-06-2021 00:00;10-06-2021 00:00;sect_51;57.62;276.8;10.59;8.21;8.92;0.33;28.6;0;0
10-06-2021 00:00;11-06-2021 00:00;sect_51;79.58;291.03;1.95;6.86;4.18;0.5;52.04;0.04;3.5
11-06-2021 00:00;12-06-2021 00:00;sect_51;53.03;231.78;3.64;7.09;4.22;0.4;70.03;0;0
12-06-2021 00:00;13-06-2021 00:00;sect_51;55.71;144.28;7.34;6.43;5.37;0.48;52.05;0;0
13-06-2021 00:00;14-06-2021 00:00;sect_51;45.72;102.14;33.46;7.84;25.52;0.36;56.87;0.01;0.5
14-06-2021 00:00;15-06-2021 00:00;sect_51;56.87;110.44;6.71;11.08;8.07;0.4;65.52;0;0
15-06-2021 00:00;16-06-2021 00:00;sect_51;43;96.81;2.68;10.76;7.17;0.34;52.55;0.04;3.5
16-06-2021 00:00;17-06-2021 00:00;sect_51;44.11;78.49;2.93;11.81;7.86;0.39;59;0;0
17-06-2021 00:00;18-06-2021 00:00;sect_51;47.24;83.89;4.62;12.57;6.63;0.46;39.87;0;0
18-06-2021 00:00;19-06-2021 00:00;sect_51;47.69;73.94;6.58;9.01;5.97;0.38;33.85;0;0
19-06-2021 00:00;20-06-2021 00:00;sect_51;32.58;72.65;9.26;10.19;8.7;0.35;29.51;0;0
